From,Total_Value_IN
0xca05ab04c02b0a9337b7b028877d7247823b950c,1.0
0x63db61b330d0a1670085f1f919d1e0aded5caaa9,1.0
0x63d476d3fb205e1c991b0bd4869142899ac0dab2,1.0
0x09641015fb8b08388a7367b946e634d37dddffaa,1.0
0x094673da6eb4f5815279428d85e013c05e3cb0eb,1.0
0x1c3bb74524d1a7cee123cd3538497d0f72947fc6,1.0
0xf10099dfa681dc1ea1b2ac0a880dfba7d4abe6cd,1.0
0xf0ff3f79a9a9c459d59ea5bc447e9857c109137f,1.0
0xf0f2a1b89b5d26a080073ea567e3c9b264eb33a5,1.0
0xf0f17b61f2f66cfeea93f6ac7f3f229b31adc335,1.0
0x480b975435213a62c295a7822ad21f11dca84584,1.0
0x4806dfc5f6bb82ee48adb64c2a83a26d30441e1e,1.0
0x480076266cda1aee8ab5c12322b443134a24fb22,1.0
0x47e066014cc183d06a97d2fa21d9c83974225aeb,1.0
0x47dee142f58c0bd3c8296a0dddacb693e04201ad,1.0
0x483c09be240c9e0c8fdab3a6132e9d86c2178458,1.0
0xd8df3942ab5218beea2f9df3e71f56c9bac44026,1.0
0xd8dc26448919c221b4e61387f8cba378f40762b4,1.0
0xd8d7ad6d6d3554a1f9472c3df567061e6af6aa3a,1.0
0xadda60acffcf8aa02af06e26414abbd9f9aad43b,1.0
0xadd68de0df04be687e4a97c391fef4920f3ec258,1.0
0xadc736ccffb576e776b872c98c42a7cf007c33c4,1.0
0xfb0e441335bb5a47d28d5f84e35f6ac16e489172,1.0
0xfaff7b50c750450ed32ef4ca4dfce72143d21eea,1.0
0x096ad0551e52abfa72ece6d229fca27ac53eb60f,1.0
0x63ccfaded452ea3386420e09b943befa19864654,1.0
0x63c397ce2b3213b0cd61694255a8d05dc356100b,1.0
0x63c14a508db637edc22a1689a235f6dc7c61bcb2,1.0
0x63bf8118435e2b6691a967d7d71ffd5cc73052de,1.0
0x63b17e5828661cbfd2ecaa045d0e461eda4a00f8,1.0
0x63a067a2670a2acd0ad9b2f6ed845b9aede0fd4f,1.0
0xa2ee0f350ee447e76f72005796fec16848777046,1.0
0xa907ca2ae8f1c76d4c03bf3572d2f3c34934ae1b,1.0
0x485b95cc354d83ac590dd49af281b29a95c47ef9,1.0
0x85589e7dbcedc9bd871ad3070d2be612307c8bc4,1.0
0xb9bc05d7cae390bed51fcff13a6c6842767e322b,1.0
0xb9a5bb4b09bd64ab1cb487514ccc6542410c1ebf,1.0
0x1c2636a0e9731963945279e0349fc360a0febf6e,1.0
0xf124a99a1db423b35a5753099259f227f2daf4da,1.0
0x6388b26ff70ab67bf35533a42d7d4ac3f1cbf6f0,1.0
0xbfc5c76182be1d1ed863eeb0e8780825c1924aa3,1.0
0xbfbbb09699029810b4fbbec13ed9b546b3134581,1.0
0xbfa995c5e1cc41d7f616723b31e6ff0fb8f5f160,1.0
0xbfa43bf6e9fb6d5cc253ff23c31f2b86a739bb98,1.0
0xbf9d75779b25db484916df1d84ee382f094240c8,1.0
0x0974c67f3f85654872b89fb8da2709a0c2f7c597,1.0
0x097241da9577c98bd110e209dbd5cef67dd42c8e,1.0
0x096e19db40ab1a7320dc2aa1e86f825e820f3d3e,1.0
0x487c751ae2b2385de008343b11c87ac2c5833d31,1.0
0xd8cc591b7267811f21329398de899f6ed5d395d8,1.0
0xd8ca65876b879cec63bae5d21aa1a8417105ab88,1.0
0xd8c96bf7c109b62d920254870192648b060aa0da,1.0
0xd8bec82dd5c0fe69f012de6660c4a44d63b786bd,1.0
0xd8bd00090bb2bb6c46deb742e1811f6fdca606ac,1.0
0x1bed7520ad9254da4a8a66036e137bd73f9f278a,1.0
0x9a522c6c8eddff1ebd5ed53c948c92915e7e1fd3,1.0
0x9a5179e08acf37b3d84c9a0c0d6f3ea2417f9175,1.0
0xad9789bc249eb86c1bba7fc6c0c6bb6ebcfefcf6,1.0
0xad9242795ad7fe630adda2b29ed39a4f4c4fd84b,1.0
0xad7951e4d4608ad0890c10ae5d03ab2a4d87b42e,1.0
0x4899941229d4b6cf5750020b9175d8ddcdd64593,1.0
0x4896f2f5c90b95e6ddf4da0b2ecc143fb0971317,1.0
0x855561ec3c2cb0510d211575f922a2aae1e7666f,1.0
0x85515e6ad6b92f6fb55b61e5eeba44ae07adbc0e,1.0
0x854fc7ee2da34657ba2d33a986997c4f18297a61,1.0
0x1bccf51901e391721853108ecb01b4507babfdb5,1.0
0x1bc85d54d11b793c88719976e7357cef809bd74a,1.0
0xfae50f3f3393f0fedfcd233b232670fec4aa73b2,1.0
0x0991bbcd8e18ed6f6409f0ccb268886822f77658,1.0
0x098abb61bad6ca779319703d867a3695e0bd7517,1.0
0x097b1da2c496094e5732178522c5e7cc563622b4,1.0
0xca4571754ccd2c868aacc523fc5b0b1b2afc1c18,1.0
0xca3cdfdecae7678035e2fc01d3d452f587d589b8,1.0
0xca398e17d838f26a7e39efc31d67fae20118272b,1.0
0xca2fe1379f8949cd2e05daf794ce65cd634a2cfd,1.0
0x63753ee8a90994af620c558f03d6fbe20a73fb8e,1.0
0x1bae697933c20b5e9b1f2d46a92fee1ade222eae,1.0
0x1bae37a1857f7ea219bb8569d32b200b59fbb75e,1.0
0xf15636cc89c2deac1d1d1eae2e30334e6f06dbce,1.0
0x48e2c14cbc1509570ad1aab71b6292ea40166ac1,1.0
0x48d077fd83c0a2cf23dc0edb78f17f28180060e9,1.0
0x48b99ca6d1721714628238c43de946dc3ba5871b,1.0
0x48b9419d259dff109589f200d88bce9b6b5abde3,1.0
0x48b79c0199b0c2ae0c93d3a6c22f82aa0d4c5513,1.0
0x48aaca81c945e1e84da4d662e0de579522bef4c6,1.0
0x9a661f5368edeea0edd1b5852d6ce298e1de4d92,1.0
0xd8af85aae631d3b7ca718c6904beaf3f5a182c10,1.0
0x8534cc931a0d979a4180604c151c3a8d8e3b1807,1.0
0x8531f6d1a8d38dbe5903516c7e313662816c5807,1.0
0x8529e3866fea208528633bf408ed46d921913864,1.0
0x851d1d48e05b6fde777964e800319e4e43f5c275,1.0
0x851a5b5855efcca35b3ffc20514415c49abbb2a0,1.0
0x851093015b9b6c735f5b58583c6194b203a209fe,1.0
0xa2d17de0959dc2201b884ba07abca1f77ac7a140,1.0
0xa2c916fa5a9e74ece5e97a5250480a50ba47c79b,1.0
0xa2c62a66f6660166838b95db60f234dfb59e765e,1.0
0xa2c3acd3af760a1ec9f3e359f236fddf2338b383,1.0
0xa2b6298f757e899517508d2487dc2d9a1854e47b,1.0
0x782576735efc7acf29bd880457139f25b5752f66,1.0
0x77fbec2d05f59625af064f612c42c3d7fc5585d0,1.0
0x850a05d1d31bcec44fd3bc2ac39768ee7e2ef681,1.0
0xd87c3ac7b25673a7f40333ed2ee5cbccc01a72d9,1.0
0x48f17353bc6832f42c8ab099032f6ebc561a3f06,1.0
0x1ba2c494644c84b44e9408a2287cba756712d785,1.0
0x1ba02c08640fe28ba0e1612212f75c1df26f1f27,1.0
0x1b9075df70dcd92636465ee78a9ffd4414309e43,1.0
0x1b7eda5d5fee18ed3f5b9a29df092cbfc8676f69,1.0
0xca63d6de577df19ca00aaa215fb9b8bb45765765,1.0
0xca5dc72252628d020d333e0fded0d4198b3b1bfd,1.0
0xca5cb9ef958774e60cea4f63d9fb0f5ad76f3dca,1.0
0xca554d2e248395c69485f6cbb71295f7df17ab83,1.0
0x632d6e132359cbf159265f860883556dc842813f,1.0
0x631648a072ef63216eda1e23395fd155ec35ed4f,1.0
0x09c624d5271a1f7e6a2588e778a4d48bb90a6952,1.0
0x09c23d68adf8f7820117fa0b81aecaca28eec5bb,1.0
0x9a8f92a830a5cb89a3816e3d267cb7791c16b04d,1.0
0xd84cb2eeeee19b589e5726fea2707a3c1c20b4bd,1.0
0x84fab47012b6b57806664cc02ea403dd45c7bf8d,1.0
0x84f29d5ac8e9f7ad7516c1ffc24313684c6f2ecf,1.0
0x84ead439d77ba323c40b615283aed434180df2d0,1.0
0x492568857fbc4471f1c6612e9967d9969683b80e,1.0
0x1b68b63adf402735941e956c41b60cc727c680b4,1.0
0xf1890f08b9c0a212875d627df97227967ff8788b,1.0
0xf18673ab6eb72937607aa8388b8f7aa0ac3a0d32,1.0
0xf17400795936fac6c8a0dafcfdb4d854fc83a7b0,1.0
0x1b5877a2a6f2e96df77e031aa98d99718ebdd191,1.0
0x4955e0efdbd0e2a785fca4f4a8b23cc9b208610f,1.0
0x49516e20b5692839f877a7e9aa62006a5d02a7b1,1.0
0x492d565134f634a4203cbaf172149ef0772303fa,1.0
0xd863949ba19a55ab55325547f0209787faa0ff7a,1.0
0xf1bacd5bdc455d8d838794cd565a33a36909a799,1.0
0xf1b4dad05b18f7e0ea0a4170bde54e49158c5aae,1.0
0xf1a6b5114f750af028c7c9c03b847f5d32dcda2b,1.0
0x09e52614a96c7d4a2dc97a427306846e24d247a3,1.0
0x09e0e4f2a3a7c5f88cdb3c4e7f8a5e8341e19560,1.0
0x09de39a3cc8925782a5d33ff63de784ca9bdaced,1.0
0xfad13b28aa968f6cb45e4453ea1af5b2c130274c,1.0
0xfac3dc17cfd83caeede34eeef9f287d5cd068d2e,1.0
0xca756a3397b60a8ba8ad9421c9a0db9f1830e377,1.0
0xca6df2520acfa53a2c7bb0ed855aab31deff63ad,1.0
0x62fbe6024aa9964fee8c4c39e63d5eafe9dcc221,1.0
0x62ef3db638e8f7f97a2482015a34402059f4506c,1.0
0xcaa11440dbf8f0835cce3e7da83f9acecd9f0974,1.0
0xca9d4e3a674c29dadebcc2357ca7d63aeaf452bc,1.0
0xf1a51fc98be2b07c826aa38aa3b422912caa8060,1.0
0x9aa41810d20744674bf5f85c3b3b4b758dfe2c20,1.0
0x9aa3bb617ef63b6ff5fc44717a8bb6e1d7f4e662,1.0
0x9a97dbc9baa91707b5bde45c810536c17b8ceb15,1.0
0xd8330fb53263f7dbc423cde4fc1520b8a7432e7d,1.0
0xb9e2aef03aae90635ccc136a338af67d6c708124,1.0
0xb9d4f2e601b945af44215f27698e0ea36fc7184a,1.0
0xb9d0f7b2827a8749d6204fb400cd5b28c81cc18f,1.0
0xb9cf71aad861e7226ef2c07fcd2feed6d0f9a643,1.0
0xb9c7db55a924f7cdc9ed9a091b4c3489ca7dd31c,1.0
0x84cb715d6c15ef0c7fad3c16aaa3ddcd993b9a1d,1.0
0x495d933849445afc3f7c33fcda6173acb7be20bf,1.0
0x4994794d361d12603910184427522567d820c023,1.0
0xd806f8b099d611ef8099911a318384954d1ecf83,1.0
0x4984c50493efc65cba0c26b64a7af98d674e6434,1.0
0x497d32a3f4e9a4aced0a485c905a167b0517fe0d,1.0
0x49780314b8c5f741228e4799fbe1f97aeab5e8be,1.0
0x4975fc9c8098bb2dbece57b102fa1bd53a1e091a,1.0
0x1b297bee8218acfe2de19fd19afdeaacf55556de,1.0
0xfa91288b3033d095992cf3cb0b0e54b807c3c2ac,1.0
0xa2ab2202d19d0d5cbc392f40190026941f63d517,1.0
0xa9378cc66cad992d88c2c7452d3d36ab12423ba4,1.0
0xca87cebd8bf61f85c4c932a3ea34846e239bf4a1,1.0
0x784d5a34cd66504ad13043bbf17a36f29d378f65,1.0
0xbf987f7a3a26690c747471714964f47769a6e433,1.0
0xbf8be7dacd615000c9f36e55b57ea479a99c70dc,1.0
0xbf850c03c1d8976993095bc060b12f5dba183f6d,1.0
0xa920ce0b05703bae5219dcd3a8e5b8520b409fae,1.0
0x1b0c3e70f2a390b2137aa0c911433f8b5a00fcff,1.0
0x1afe0931155e612775637846a6bb606347ef58e7,1.0
0x1af702e63d48e9cb41e4c1092f42a4eef9b4a6e8,1.0
0x49a512be9b928ca76aa9af78c3a7a52c75a39464,1.0
0x8498e5765ad687e181c12ace53074cab49edb7b5,1.0
0x49c405b26eafe320354d1e83a5d4df5b2435b335,1.0
0x49c316d00a8d4b768410f978102de8c0594c656a,1.0
0x62673cdba0af207c6a72c2e40d738b80a3ab8a65,1.0
0x62d230424bd182cf6d81b8308d9eda47359d4e26,1.0
0x62ce3a9a749021ed6e603444cd80b00f031f3de5,1.0
0x62be7a95ecba8ae473d4fb66fed2dfc1097cd315,1.0
0x62b4fc1d6f672c442af16f25e77f094aafd9bb70,1.0
0x62ac0176e019e9ea5ac4481944a93dd325e137b0,1.0
0x62a32ea089109e7b8f0fe29d839736ddb0c753f6,1.0
0x629c30d261cf1e323891578c4de961dec4b5c5ba,1.0
0x62998700a0b258283968d0e5f07bef657b24e4b0,1.0
0x628db1ba77d0c04f7a5db5dd85a8723550ce867f,1.0
0xfa9e2668b42e9715a3769836f983113df792f391,1.0
0xfa9e221a7af006531a816e98792a3e4b22a01461,1.0
0x49bd7f14e981fd724097dc33cafe5330bf3d5888,1.0
0x49bceea13ddd646ac61ddaa8b758c816c46b71dc,1.0
0x49b58d48069fc165b056d1c239d8c7e5ce5b7209,1.0
0x49af8eb495d2105fcbf75840e2e64ddc464374b7,1.0
0xb9fc5abed4e0085ed93292dae6e03959c580b265,1.0
0xb9f966b0de1b5e3aa4c055a45206623e464d8abc,1.0
0xb9e75321e64cfba2ff25cfa60d70a7c885235285,1.0
0x1ae77393a77a7bff042077e34bd8ae1d87a0ed7a,1.0
0x9ada95ce2a188c51824ef76dd49850330af7545f,1.0
0x9ad7687a29f422c0c3bb2bbc8d913341f5cfe8e6,1.0
0xad3fbac070187d01e3a0cb4f612c04a57cca050f,1.0
0xad26ec7292e6fd4646afae12e03d14bf240c0323,1.0
0xad23879d12d907682e4b34604664f615fba3b10e,1.0
0xad1aa4b9ed5a47a81ed547fc9f63ce968c6de0a0,1.0
0x1ae6acdb66ff3a2ba29de88b743ec2c7eb9059ce,1.0
0x49dd7aba40e3e0ce363cbc01a64314157135d4cf,1.0
0x84677c9949f95416ef54352eba23c0f97f08f5d8,1.0
0x84649973923f8d3565e8520171618588508983af,1.0
0x1adcf07389b1f6605c44a7683c50a5243829a92c,1.0
0xf1d460ad141e2e12bf58d9d3ded30085bd164d9c,1.0
0x9b09203c2207e75d55a78956f6260c5cd38d45ed,1.0
0x9b07c44b448b4898e80c1458121e08ad7aa7f423,1.0
0x9b0632f38f73634c15f279d26555b83b349e9baf,1.0
0xd799f16d365bd525e0cb0ed625c499b220b70ca8,1.0
0xd7925984736824b4aecf8301c9aee211cd976494,1.0
0xd78e4fee1f5bd70324af038f82d7a8cd6be62ac4,1.0
0xd78cc2b4f587a94f23e2f1de0c35045717ac077c,1.0
0x49f6defaec466b51f3d301bafeddd33ae2d452d6,1.0
0x49e6937ebbd18075333f1043a2930c2b5f362ac7,1.0
0x49e32f3bdc59d3e8a78136c0aef4c66282d5ae41,1.0
0xd75e781adbbf29d4a88650a743577438c738455f,1.0
0x4a490757ec568e752d41b08de1499e44d185684b,1.0
0xa91553f8421f399a13292e81708c25ffc603334c,1.0
0xa29cb47e67b44c9db1a8f125825e296a0ffd0193,1.0
0xa29c75448e0b174a579f747f0e8865579b29950b,1.0
0xa2869eae6120c8f6093324cad2b57c2a64242076,1.0
0x09ff1803f5fcc529b0974d020518898b87dae78e,1.0
0x628d896988f2c56921f09df2aed3549cac359774,1.0
0x62853b2d507feffc95233e21867f5b0633cf4023,1.0
0x6284d48d2f86d2cffdf40c2f7ab2bcef3d914177,1.0
0x627be54b62fef63d23944cb6e4a0880df77264ff,1.0
0x62768a6639a879581fe1308e226fc681523b1a17,1.0
0x6267c1cd762ff1630e7e9870311d5d60f63e5d9d,1.0
0x4a2b67c21dc9a5ff55b46e72bcda98e4738ca8ef,1.0
0x4a1aaa5cc055f01e579911cf5482437e7f2b25a0,1.0
0x4a18b6219f29b3cbfdf980fc2ef1a644a2ddbcef,1.0
0x4a159a5f1fdeabad2f79b57431ccd14876843bd4,1.0
0x4a0f72fe85925587ab2e28d4ae0c80795320ce8b,1.0
0xd79a1d430d4546ac2f0d9cd4169a560e3cc35c3b,1.0
0x1ac8b81ef928f5f34bf0ac9e3821611300cf5624,1.0
0x1ac54fe25b28d713836c099dfdf5640fcf62e6ea,1.0
0x1abdb2635f6a8c067569e01eb58414be00107963,1.0
0x1ab1eed7d946af8debfc7b47df5f9cbbe42740ff,1.0
0x1aacabdf54698555be56468d7f291f871e66953b,1.0
0x1a9cc448ff46cbd799d0b898de14aabf8d51d540,1.0
0x1a9159e4a3eedab8e86b6227ef24e55c7ce5e9f5,1.0
0xd780c0ef8c14fb35270180a1355d2e7de521726b,1.0
0xd77694e9fa7f426e55a1ee3842a6bd553d626728,1.0
0xd775d18df3d007b9d37a9400abaf80dfce897b5c,1.0
0x845271e99f3430f92a41ca954b2f1021017a4012,1.0
0x8443379cbaf7a68b2cc1626df9e4cb47d525a0e4,1.0
0x8425e52bef348d8f2a181079790fc99de9e139b1,1.0
0x1a84c28dc1257a977cedebfc4a47b8a06895e44f,1.0
0x9b3cc3ecc539a7c8ca3fd689a4b3059cf5bbe44d,1.0
0x9b1ac8e6d08053c55713d9aa8fde1c53e9a929e2,1.0
0x9b19a7f55ed29677197ea62eada32fc92118f8e0,1.0
0x9b149e2d5404a536aa01bbc04232e99cf23dde5a,1.0
0x4a6e80d50e10ca789718931d177527244e4c299a,1.0
0xd75268993c71a5d1347ca103c146cddadb4296c5,1.0
0xd742186f3df3db0a836afb2cc98b912698aaa35f,1.0
0xd73336285044e4080849eec7cf55d75a4302e94a,1.0
0x4a6e644c742efc751ea99e1f42f03baf11666552,1.0
0xf20ed9df8a4d06540db6e7621a4d35098358d08a,1.0
0xa94a34adb05edcb80853ab702b9448bc0b7e050a,1.0
0xa94954f427cdaeb8a12d88700907d00016c04121,1.0
0xa94522874349315b7cf6cf5706dfc578c90923a9,1.0
0xcabc8e78e59578501a4cf54295c2a5c3a1c9185a,1.0
0xcaac13232153e2ba85b197310a4c37d6873a01e6,1.0
0x6262201f1393c2863b372dd68f6256790184ce42,1.0
0x625e7322e8c52b7aa30ce445d4626a573281746d,1.0
0x62501f5b33e416494b06ae752453c799d4b57577,1.0
0x62429147af2d0b449618e2900bb200ceb8b4480c,1.0
0x0a24659fdb1e2c12b9cf71d294f03f9d27f1591f,1.0
0x0a23f00f9d954727d0b578ad59417b4b6ab9f440,1.0
0xf1e88de647f955b6f9c1a00868ae22815d2f905d,1.0
0x1a647d2bffa8c506e2ef73c70f1bad43ef637f79,1.0
0x4a85f1294d4e658d411b8c2543144ee219a39eb1,1.0
0x4a73026e7e3678b845422f243b336c8230be2abe,1.0
0xba22423b526d0a112fd7fa109ac4c9d131a682ac,1.0
0xba0a0c93c138947121e85d4673d5c72b844a1091,1.0
0x1a58dcc226afb435a09006eba87ba97f5c219e87,1.0
0xf21f6625f9e2012ed2891c35827f768cb5479e9f,1.0
0xf21707137d569607b6d2a0fbfe94915bbad8947e,1.0
0xf2150b2e48fd7fce4ecadbb8ac7222876ff4dcce,1.0
0x1a50c4ec4992a9283ea15cde1be7d535e98adff4,1.0
0x1a44ce8b79de0310458b081c4109fd8e8dfe3b99,1.0
0x4ab7ee0f5d56bae02837eaf050ea6ad949fea655,1.0
0x4a96701440dd74c0d7f133a3aecd7962fe21738c,1.0
0x4a9061c8bfa6884dc2e4d44c9702beb8ed36c580,1.0
0x788957f2db691cb27103e9c6fa0030b5cb5e5dbf,1.0
0x7883b7ac068e5b0b69bc83714a8ad7069c035a01,1.0
0x785e5e9d56612d122d0700a08889ad59937bfca2,1.0
0x622e80b528e05bb90515bff1003fee46da5f5efb,1.0
0x622d5a36e8aeac18aa51a3a629969128c7923493,1.0
0x622917f2935e9b7e9437b70362204274738497a7,1.0
0xfa7e306d080d171afb1b1e2406a8649c26927f72,1.0
0xfa74584c34a490e2103cfe298ac7a2dcfa079922,1.0
0xa2760f385e7e981b46477574486dccd0c541f836,1.0
0x4ad286f89ad51222df6b06726126732194f7be51,1.0
0x4acda59ffc3108f3be3f1f8d9340c8ac98a25e1d,1.0
0x4acc6704c2dd6e0731a071fd0e062d6df19269b0,1.0
0x4ac67982d1bd1773848921fe2a5010c42ad0601e,1.0
0x841a7753be4f0c9a1a5e45d2bb503fbf134ddbba,1.0
0x84094a38908ff7022fa7145f7df16ccb6d5ce459,1.0
0x8406eaadd9dcecb09243639aa11cd1ed90c6c020,1.0
0x84067142697ec5cc985f6d4cdf44799aeaf3d236,1.0
0x8400b234e7b113686bd584af9b1041e5a233e754,1.0
0x1a41955b5fc8fef56b6f9b747eba2334206f51ef,1.0
0x1a327b103ee1ba988b49414fb39e0dacabe62142,1.0
0x1a27c21fda37538729e9396a7038a1a95cf55dbe,1.0
0x1a22fea29301057b95d57fe62efc5756295f1d91,1.0
0x1a186ea9a071ddf87cbb7dc13c9280017c99c648,1.0
0x4af4c5db03b6b0df34830a33deacae65f6890bdb,1.0
0x4af1afc2516b3eaa06a4645fb16bfcdc2fa28906,1.0
0x4aedbf4d7489dc1ecf0babc674749e3b8a9366de,1.0
0x4adaeef3521509a73d6f71177c4ee2cdd184b734,1.0
0x9b6568d72a6f6269049fac3998d1fadf1e6263cc,1.0
0x61fe75aaeb8ef45f4ecca18cb46ed10160311f51,1.0
0x0a6a65a2418810d26cc0c0dd106ef67aa559c499,1.0
0x0a602f69e4f2e05f3c6a4d0164182d6ad0262aa0,1.0
0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,1.0
0xcad6cd2cda939a55f8a936ba8223fa8e78252d4a,1.0
0x6216249ccef05c74085cd27ac16ced42da6305e1,1.0
0xbf7c205febae32f7874b28b9f371fe522e1fd97a,1.0
0x9b519db8da6b3418dc5645968110a09c22060806,1.0
0xacfeaf2a3b92403ca66df5869a328e2de458a4f0,1.0
0x19f45ea63b9d9b864ae2eee603e7b106df875754,1.0
0x4aff8e1aabe8e1ac6263806b51e7f096cda9d745,1.0
0x83f7061cee464e17f430d1509a98ecb10381b8ef,1.0
0x83ee5290fe6d32fc8a41be05dee92721962b7cc1,1.0
0x83e96215a72b1cd300a38703b40b452e45898ccb,1.0
0x83e92856983b62d5f9566e1600c457b6f1ebc57a,1.0
0xd70cf54d6481e5a21e11d0c319f357e05ff4dc2f,1.0
0xd70926bea10ab47354b50da5325163ca0d088af6,1.0
0xd6f1a6e428c13d7116debd7ba82d16cbd8f40278,1.0
0xd6ec73a8a90e2e9f50394bafb3889dacadbd23e1,1.0
0xd6e5f4a26daa622faae678ce170f99e99c2b9ea7,1.0
0xd6e43496095bbd9c6b987986fd9ce3281a61a58a,1.0
0x19ef899cd623caeca017ae26ef3f70c05d774feb,1.0
0xf22c13392dfb912e98d871df03d15d6bcd2258a9,1.0
0x9b6a4f754ce1a1d9709db36b15355e3a9bf5af92,1.0
0xa26a2ac13801961605958b082ff88312b7a7a015,1.0
0xa251d56dbfa4c59ff2c40e4023d7f5426cb1e21b,1.0
0xa25179297a3e6b19d1e055cc82db924c8c2096e1,1.0
0xa240ff26aedf61675741fd790935a8cfc7051e74,1.0
0x621560174cb618a05e3bd0d57aad7c0a1ec1e77e,1.0
0xcb04ff4261861dd9c266741eff7506768306ebb2,1.0
0xcb02de836ec7711957cef87db7e1930a07cf1c9c,1.0
0xace0c4da700abe3c6cf4c68a7a199304b604ed28,1.0
0xba2a5f218dd3f184ad1add670f62c60007a71434,1.0
0x4b644be0c25fe19d95943937a4d1ae1156772d45,1.0
0x4b5160ab8efec1742f20a74428e08790cbc90a48,1.0
0x4b393cd27a1b6f3645457cec5e7f6715734ed765,1.0
0x19e205de68a48bd872fc0caac877de27c1b37d3a,1.0
0x789a9fe9d50ecf6f16022b93ba90b65a4a04bf5d,1.0
0x7899a788e49ee4f2e53e2ee5252c4b7b41ebacaf,1.0
0x61d7c6572922a1ecff8fce8b88920f7eaaab1dae,1.0
0x61d21716c9af33d522a98ec82befe3588f6a76ff,1.0
0x61befc100ee912c9fb2006a9dd21f89811aa2791,1.0
0x61bef45ed0a23a27b2e54de30a54679f173e0046,1.0
0xcb388d0f190496109316e0d5526da46d72e52f61,1.0
0xfa372c3e3cdeee842e592514ad31ba0a31292d21,1.0
0xfa33bee4cdf85ce8bca236e58decfd138ac4616b,1.0
0xfa2f61069d811fad0f6907db6d2f2ddd4787c4d3,1.0
0xfa2b7783487c9bc23c8f8af00ee47f6b3aa5f3f6,1.0
0x19c84075fc8e01535d540f5415759c82dd317081,1.0
0x19bcf86208eafbfecc332ff091d8e59b6462dccb,1.0
0x4b73a06be78a9d096618c65740626306d117e726,1.0
0x4b70b487942b7a720ad34cd00ebf1ea98003776e,1.0
0xd6e1ef6e1f2f209d4739168c60d51f3087627aae,1.0
0xd6d6869333c5cbf3af8c973b17193d921dbe2df3,1.0
0x83d2222181e7bbcb0539ad205add92d1e9633098,1.0
0xba321b0d4ad2b60c79ea3d1fe01771380aeb33b1,1.0
0xba2c8de19a1a5541994717692a7274bd41cee9aa,1.0
0x4b8d9b2f01048fa9b41c0679f83ac39bcfe8de4c,1.0
0x4b86ac2b7ca1f10f9e9bdf24927ecd10831be2d1,1.0
0x4b85c29dc6c5a3fa1acd2b1b8410614f4a5a681d,1.0
0x83bdbc72442bce3a40d0bb848a43177be4853103,1.0
0x83b23e8e5da74fd3f3e5471865fc778d9c843df0,1.0
0x83a00abcc4bb1c2f482c8501f4212fb7997755c8,1.0
0x4b835f7b3c00f14928870eea9bcf95651ed7c840,1.0
0xf2631a852ea862bd6fb0cf004059d0e9312a9be5,1.0
0xf260f48e6ffdbddee5918ea7b704643e547cb947,1.0
0xf24ce7a72e52193680ea1a3a19803311ee28e6da,1.0
0x0aa154eedcc22df114e4ee9ab7e03b11a2d5fae1,1.0
0x0a8d309f0c1822368fdc0d139d05b6f68b2c9f01,1.0
0xfa45c6991a2c3d74ada3a279e21135133ce3da8a,1.0
0xfa3f76489dc0f9b18ff1f4572f3f80edf9e73f97,1.0
0xfa396090b4dfd2bd86bbf6de63635d6e390b5de1,1.0
0x78c287ed2494b514902a13d17d15f58b23973706,1.0
0x78baedcdfe4ef4f90860f7b2e88594e9e27275a5,1.0
0x78b6eb0ed26633cfa857074696995a9e2c3546e4,1.0
0x78ae90dfc3c3fc6362ae58c7a312f072a6b0b889,1.0
0x789e3b871696e5e6f122c74da94a6397d27296e2,1.0
0x196f8fd5b4f133d1643cbf9e6188773f15855959,1.0
0x4bc8d10073774494522d7ef745e4961cf2a1a71e,1.0
0xd6ab3210442765d0bd806db6643da28d307eb422,1.0
0xd6a455dfaaf09363cc429fa36a0ea16a3667f805,1.0
0x4bc3f1ad1e490a8abe5bb5d2e64046a9d370cadd,1.0
0x4bbc9acf99297d8de4f29b94dca76a050255de2a,1.0
0x61978c45a321ce39de383e27f6676e5a3250e237,1.0
0x618d64611af0a80f77472051077f488f12004daa,1.0
0x618744cc0251d0aadf3033f7d36c18028f912594,1.0
0x6160ffd1acb1f2dd1b2d68858657a4d58c353f90,1.0
0x0ab19659e3ab9e984351dd1f47bf6fffc070c956,1.0
0x9b961563e71831cee4e4a6493c4860bf6a3bc0aa,1.0
0x9b7b0beb96cefdd3564b96cef671a1f9f47a02b4,1.0
0xd6776624dba65f967aa788f89e69ba4cee0a11f0,1.0
0xd66b36c4b555d7670f8da771ef56f2f6bf9f2ea4,1.0
0xd666a0a8ceaaf51aea6fa06490ede62433df69fd,1.0
0xd68276bf498c6681f103698451838deb00715cd8,1.0
0x4be4e616f299a3293b71218b00b5363949114b34,1.0
0x612ab6eca9dc592af0ba297e5628d3009e87e987,1.0
0x0ac833eca4d2e44e014d91d4a322d495d7b6d2f0,1.0
0xfa10e20b36b2774eeede2332a9660f2e7dae39a4,1.0
0x0ac545310921e4885dc4cf5f758d7c49e8974482,1.0
0x0ab84a573051c3df7aeeb5a21a858b92b97b4fe3,1.0
0x0ab63a1a12a5987f07d98ee0355d4b23c0fa36a1,1.0
0x78f3c73f5500335aac51e4c2a79555d176b279da,1.0
0x78ea505341d5e02105a5b62c8210ce38392e20f9,1.0
